Point	Label	1	2	3	4	5
778	H	0	1	0	0	0
779	O	0	1	1	1	1
780	W	1	0	1	1	1
781	N	0	1	1	1	0
782	C	0	0	0	1	1
783	L	0	1	1	0	0
784	I	0	1	0	0	1
785	Q	1	0	0	0	1
786	H	0	1	0	0	0
787	O	0	1	1	1	1
788	W	1	0	1	1	1
789	N	0	1	1	1	0
790	C	0	0	0	1	1
791	L	0	1	1	0	0
792	I	0	1	0	0	1
793	Q	1	0	0	0	1
794	H	0	1	0	0	0
795	O	0	1	1	1	1
796	V	1	0	1	1	0
797	W	1	0	1	1	1
798	S	1	0	0	1	1
799	Q	1	0	0	0	1
800	N	0	1	1	1	0
801	C	0	0	0	1	1
802	N	0	1	1	1	0
803	N	0	1	1	1	0
804	K	0	1	0	1	1
805	R	1	0	0	1	0
806	V	1	0	1	1	0
807	Z	1	1	0	0	0
808	W	1	0	1	1	1
809	C	0	0	0	1	1
810	G	0	0	1	1	1
811	A	0	0	0	0	1
812	L	0	1	1	0	0
813	E	0	0	1	0	1
814	R	1	0	0	1	0
815	U	1	0	1	0	1
816	L	0	1	1	0	0
817	A	0	0	0	0	1
818	N	0	1	1	1	0
819	K	0	1	0	1	1
820	S	1	0	0	1	1
821	E	0	0	1	0	1
822	T	1	0	1	0	0
823	I	0	1	0	0	1
824	L	0	1	1	0	0
825	L	0	1	1	0	0
826	J	0	1	0	1	0
827	F	0	0	1	1	0
828	C	0	0	0	1	1
829	N	0	1	1	1	0
830	M	0	1	1	0	1
831	B	0	0	0	1	0
832	H	0	1	0	0	0
833	X	0	0	0	0	0
