Point	Label	1	2	3	4	5
635	S	1	0	0	1	1
636	F	0	0	1	1	0
637	N	0	1	1	1	0
638	D	0	0	1	0	0
639	L	0	1	1	0	0
640	E	0	0	1	0	1
641	R	1	0	0	1	0
642	U	1	0	1	0	1
643	L	0	1	1	0	0
644	A	0	0	0	0	1
645	N	0	1	1	1	0
646	K	0	1	0	1	1
647	T	1	0	1	0	0
648	I	0	1	0	0	1
649	L	0	1	1	0	0
650	L	0	1	1	0	0
651	J	0	1	0	1	0
652	F	0	0	1	1	0
653	C	0	0	0	1	1
654	N	0	1	1	1	0
655	M	0	1	1	0	1
656	B	0	0	0	1	0
657	H	0	1	0	0	0
658	K	0	1	0	1	1
659	S	1	0	0	1	1
660	F	0	0	1	1	0
661	N	0	1	1	1	0
662	D	0	0	1	0	0
663	L	0	1	1	0	0
664	E	0	0	1	0	1
665	R	1	0	0	1	0
666	V	1	0	1	1	0
667	W	1	0	1	1	1
668	Z	1	1	0	0	0
669	Z	1	1	0	0	0
670	P	1	0	0	0	0
671	K	0	1	0	1	1
672	N	0	1	1	1	0
673	N	0	1	1	1	0
674	K	0	1	0	1	1
675	S	1	0	0	1	1
676	F	0	0	1	1	0
677	N	0	1	1	1	0
678	D	0	0	1	0	0
679	L	0	1	1	0	0
680	E	0	0	1	0	1
681	R	1	0	0	1	0
682	W	1	0	1	1	1
683	C	0	0	0	1	1
684	G	0	0	1	1	1
685	A	0	0	0	0	1
686	L	0	1	1	0	0
687	E	0	0	1	0	1
688	T	1	0	1	0	0
689	I	0	1	0	0	1
690	L	0	1	1	0	0
691	M	0	1	1	0	1
692	D	0	0	1	0	0
693	L	0	1	1	0	0
694	U	1	0	1	0	1
695	A	0	0	0	0	1
696	F	0	0	1	1	0
697	C	0	0	0	1	1
698	N	0	1	1	1	0
699	H	0	1	0	0	0
700	O	0	1	1	1	1
701	V	1	0	1	1	0
702	V	1	0	1	1	0
703	T	1	0	1	0	0
704	E	0	0	1	0	1
705	O	0	1	1	1	1
706	B	0	0	0	1	0
707	J	0	1	0	1	0
708	W	1	0	1	1	1
709	J	0	1	0	1	0
710	F	0	0	1	1	0
711	C	0	0	0	1	1
712	N	0	1	1	1	0
713	N	0	1	1	1	0
714	D	0	0	1	0	0
715	L	0	1	1	0	0
716	M	0	1	1	0	1
717	D	0	0	1	0	0
718	E	0	0	1	0	1
719	K	0	1	0	1	1
720	N	0	1	1	1	0
721	N	0	1	1	1	0
722	J	0	1	0	1	0
723	G	0	0	1	1	1
724	B	0	0	0	1	0
725	H	0	1	0	0	0
726	I	0	1	0	0	1
727	L	0	1	1	0	0
728	M	0	1	1	0	1
729	C	0	0	0	1	1
730	N	0	1	1	1	0
731	N	0	1	1	1	0
732	K	0	1	0	1	1
733	V	1	0	1	1	0
734	K	0	1	0	1	1
735	C	0	0	0	1	1
736	S	1	0	0	1	1
737	G	0	0	1	1	1
738	O	0	1	1	1	1
739	V	1	0	1	1	0
740	I	0	1	0	0	1
741	A	0	0	0	0	1
742	X	0	0	0	0	0
