Point	Label	1	2	3	4	5	
928	S	1	0	0	1	1	
929	G	0	0	1	1	1	
930	O	0	1	1	1	1	
931	W	1	0	1	1	1	
932	R	1	0	0	1	0	
933	D	0	0	1	0	0	
934	I	0	1	0	0	1	
935	A	0	0	0	0	1	
936	L	0	1	1	0	0	
937	L	0	1	1	0	0	
938	I	0	1	0	0	1	
939	U	1	0	1	0	1	
940	O	0	1	1	1	1	
941	B	0	0	0	1	0	
942	K	0	1	0	1	1	
943	C	0	0	0	1	1	
944	L	0	1	1	0	0	
945	I	0	1	0	0	1	
946	V	1	0	1	1	0	
947	K	0	1	0	1	1	
948	C	0	0	0	1	1	
949	N	0	1	1	1	0	
950	N	0	1	1	1	0	
951	K	0	1	0	1	1	
952	Z	1	1	0	0	0	
953	Q	1	0	0	0	1	
954	Z	1	1	0	0	0	
955	Z	1	1	0	0	0	
956	S	1	0	0	1	1	
957	F	0	0	1	1	0	
958	N	0	1	1	1	0	
959	C	0	0	0	1	1	
960	G	0	0	1	1	1	
961	L	0	1	1	0	0	
962	L	0	1	1	0	0	
963	E	0	0	1	0	1	
964	B	0	0	0	1	0	
965	N	0	1	1	1	0	
966	H	0	1	0	0	0	
967	O	0	1	1	1	1	
968	V	1	0	1	1	0	
969	V	1	0	1	1	0	
970	R	1	0	0	1	0	
971	V	1	0	1	1	0	
972	I	0	1	0	0	1	
973	A	0	0	0	0	1	
974	Q	1	0	0	0	1	
975	F	0	0	1	1	0	
976	S	1	0	0	1	1	
977	Z	1	1	0	0	0	
978	U	1	0	1	0	1	
979	A	0	0	0	0	1	
980	F	0	0	1	1	0	
981	C	0	0	0	1	1	
982	N	0	1	1	1	0	
983	H	0	1	0	0	0	
984	P	1	0	0	0	0	
985	K	0	1	0	1	1	
986	N	0	1	1	1	0	
987	N	0	1	1	1	0	
988	K	0	1	0	1	1	
989	R	1	0	0	1	0	
990	V	1	0	1	1	0	
991	U	1	0	1	0	1	
992	O	0	1	1	1	1	
993	D	0	0	1	0	0	
994	L	0	1	1	0	0	
995	L	0	1	1	0	0	
996	B	0	0	0	1	0	
997	M	0	1	1	0	1	
998	D	0	0	1	0	0	
999	E	0	0	1	0	1	
1000	K	0	1	0	1	1	
1001	N	0	1	1	1	0	
1002	N	0	1	1	1	0	
1003	J	0	1	0	1	0	
1004	G	0	0	1	1	1	
1005	A	0	0	0	0	1	
1006	N	0	1	1	1	0	
1007	C	0	0	0	1	1	
1008	Q	1	0	0	0	1	
1009	S	1	0	0	1	1	
1010	L	0	1	1	0	0	
1011	A	0	0	0	0	1	
1012	N	0	1	1	1	0	
1013	K	0	1	0	1	1	
1014	I	0	1	0	0	1	
1015	L	0	1	1	0	0	
1016	N	0	1	1	1	0	
1017	N	0	1	1	1	0	
1018	N	0	1	1	1	0	
1019	K	0	1	0	1	1	
1020	T	1	0	1	0	0	
1021	J	0	1	0	1	0	
1022	G	0	0	1	1	1	
1023	A	0	0	0	0	1	
1024	L	0	1	1	0	0	
1025	M	0	1	1	0	1	
1026	D	0	0	1	0	0	
1027	E	0	0	1	0	1	
1028	K	0	1	0	1	1	
1029	N	0	1	1	1	0	
1030	N	0	1	1	1	0	
1031	K	0	1	0	1	1	
1032	I	0	1	0	0	1	
1033	L	0	1	1	0	0	
1034	L	0	1	1	0	0	
1035	N	0	1	1	1	0	
1036	N	0	1	1	1	0	
1037	K	0	1	0	1	1	
1038	R	1	0	0	1	0	
1039	U	1	0	1	0	1	
1040	L	0	1	1	0	0	
1041	B	0	0	0	1	0	
1042	N	0	1	1	1	0	
1043	W	1	0	1	1	1	
1044	C	0	0	0	1	1	
1045	G	0	0	1	1	1	
1046	A	0	0	0	0	1	
1047	X	0	0	0	0	0	
1048	X	0	0	0	0	0	
1049	L	0	1	1	0	0	
1050	I	0	1	0	0	1	
1051	O	0	1	1	1	1	
1052	V	1	0	1	1	0	
1053	V	1	0	1	1	0	
1054	R	1	0	0	1	0	
1055	V	1	0	1	1	0	
1056	I	0	1	0	0	1	
1057	A	0	0	0	0	1	
1058	Q	1	0	0	0	1	
1059	F	0	0	1	1	0	
1060	R	1	0	0	1	0	
1061	W	1	0	1	1	1	
1062	K	0	1	0	1	1	
1063	N	0	1	1	1	0	
1064	N	0	1	1	1	0	
1065	K	0	1	0	1	1	
1066	W	1	0	1	1	1	
1067	R	1	0	0	1	0	
1068	D	0	0	1	0	0	
1069	I	0	1	0	0	1	
1070	A	0	0	0	0	1	
1071	L	0	1	1	0	0	
1072	M	0	1	1	0	1	
1073	D	0	0	1	0	0	
1074	I	0	1	0	0	1	
1075	A	0	0	0	0	1	
1076	Q	1	0	0	0	1	
1077	F	0	0	1	1	0	
1078	R	1	0	0	1	0	
1079	W	1	0	1	1	1	
1080	K	0	1	0	1	1	
1081	N	0	1	1	1	0	
1082	N	0	1	1	1	0	
1083	K	0	1	0	1	1	
1084	W	1	0	1	1	1	
1085	S	1	0	0	1	1	
1086	G	0	0	1	1	1	
1087	O	0	1	1	1	1	
1088	V	1	0	1	1	0	
1089	I	0	1	0	0	1	
1090	A	0	0	0	0	1	
1091	N	0	1	1	1	0	
1092	J	0	1	0	1	0	
1093	G	0	0	1	1	1	
1094	A	0	0	0	0	1	
1095	L	0	1	1	0	0	
1096	L	0	1	1	0	0	
1097	B	0	0	0	1	0	
1098	N	0	1	1	1	0	
1099	N	0	1	1	1	0	
1100	D	0	0	1	0	0	
1101	L	0	1	1	0	0	
1102	M	0	1	1	0	1	
1103	D	0	0	1	0	0	
1104	E	0	0	1	0	1	
1105	K	0	1	0	1	1	
1106	N	0	1	1	1	0	
1107	N	0	1	1	1	0	
1108	K	0	1	0	1	1	
1109	Z	1	1	0	0	0	
1110	Q	1	0	0	0	1	
1111	Z	1	1	0	0	0	
1112	Z	1	1	0	0	0	
1113	S	1	0	0	1	1	
1114	F	0	0	1	1	0	
1115	M	0	1	1	0	1	
1116	B	0	0	0	1	0	
1117	H	0	1	0	0	0	
1118	D	0	0	1	0	0	
1119	U	1	0	1	0	1	
1120	L	0	1	1	0	0	
1121	A	0	0	0	0	1	
1122	N	0	1	1	1	0	
1123	K	0	1	0	1	1	
1124	S	1	0	0	1	1	
1125	F	0	0	1	1	0	
1126	N	0	1	1	1	0	
1127	C	0	0	0	1	1	
1128	G	0	0	1	1	1	
1129	L	0	1	1	0	0	
1130	L	0	1	1	0	0	
1131	E	0	0	1	0	1	
1132	B	0	0	0	1	0	
1133	M	0	1	1	0	1	
1134	D	0	0	1	0	0	
1135	E	0	0	1	0	1	
1136	B	0	0	0	1	0	
1137	W	1	0	1	1	1	
1138	N	0	1	1	1	0	
1139	C	0	0	0	1	1	
1140	L	0	1	1	0	0	
1141	J	0	1	0	1	0	
1142	F	0	0	1	1	0	
1143	C	0	0	0	1	1	
1144	N	0	1	1	1	0	
1145	N	0	1	1	1	0	
1146	M	0	1	1	0	1	
1147	B	0	0	0	1	0	
1148	H	0	1	0	0	0	
1149	I	0	1	0	0	1	
1150	L	0	1	1	0	0	
1151	L	0	1	1	0	0	
1152	I	0	1	0	0	1	
1153	Q	1	0	0	0	1	
1154	G	0	0	1	1	1	
1155	X	0	0	0	0	0	
1156	X	0	0	0	0	0	
1157	L	0	1	1	0	0	
1158	I	0	1	0	0	1	
1159	O	0	1	1	1	1	
1160	V	1	0	1	1	0	
1161	V	1	0	1	1	0	
1162	R	1	0	0	1	0	
1163	V	1	0	1	1	0	
1164	I	0	1	0	0	1	
1165	A	0	0	0	0	1	
1166	Q	1	0	0	0	1	
1167	F	0	0	1	1	0	
1168	R	1	0	0	1	0	
1169	W	1	0	1	1	1	
1170	K	0	1	0	1	1	
1171	N	0	1	1	1	0	
1172	N	0	1	1	1	0	
1173	K	0	1	0	1	1	
1174	W	1	0	1	1	1	
1175	R	1	0	0	1	0	
1176	D	0	0	1	0	0	
1177	I	0	1	0	0	1	
1178	A	0	0	0	0	1	
1179	L	0	1	1	0	0	
1180	L	0	1	1	0	0	
1181	I	0	1	0	0	1	
1182	V	1	0	1	1	0	
1183	K	0	1	0	1	1	
1184	C	0	0	0	1	1	
1185	L	0	1	1	0	0	
1186	I	0	1	0	0	1	
1187	Z	1	1	0	0	0	
1188	S	1	0	0	1	1	
1189	Z	1	1	0	0	0	
1190	Z	1	1	0	0	0	
1191	Q	1	0	0	0	1	
1192	G	0	0	1	1	1	
1193	L	0	1	1	0	0	
1194	A	0	0	0	0	1	
1195	F	0	0	1	1	0	
1196	N	0	1	1	1	0	
1197	N	0	1	1	1	0	
1198	H	0	1	0	0	0	
1199	D	0	0	1	0	0	
1200	M	0	1	1	0	1	
1201	B	0	0	0	1	0	
1202	H	0	1	0	0	0	
1203	D	0	0	1	0	0	
1204	U	1	0	1	0	1	
1205	L	0	1	1	0	0	
1206	A	0	0	0	0	1	
1207	N	0	1	1	1	0	
1208	K	0	1	0	1	1	
1209	R	1	0	0	1	0	
1210	V	1	0	1	1	0	
1211	V	1	0	1	1	0	
1212	O	0	1	1	1	1	
1213	V	1	0	1	1	0	
1214	K	0	1	0	1	1	
1215	C	0	0	0	1	1	
1216	S	1	0	0	1	1	
1217	G	0	0	1	1	1	
1218	O	0	1	1	1	1	
1219	U	1	0	1	0	1	
1220	J	0	1	0	1	0	
1221	G	0	0	1	1	1	
1222	A	0	0	0	0	1	
1223	L	0	1	1	0	0	
1224	L	0	1	1	0	0	
1225	B	0	0	0	1	0	
1226	N	0	1	1	1	0	
1227	N	0	1	1	1	0	
1228	D	0	0	1	0	0	
1229	L	0	1	1	0	0	
1230	M	0	1	1	0	1	
1231	D	0	0	1	0	0	
1232	E	0	0	1	0	1	
1233	I	0	1	0	0	1	
1234	Z	1	1	0	0	0	
1235	S	1	0	0	1	1	
1236	Z	1	1	0	0	0	
1237	Z	1	1	0	0	0	
1238	Q	1	0	0	0	1	
1239	G	0	0	1	1	1	
1240	M	0	1	1	0	1	
1241	D	0	0	1	0	0	
1242	E	0	0	1	0	1	
1243	B	0	0	0	1	0	
1244	W	1	0	1	1	1	
1245	N	0	1	1	1	0	
1246	C	0	0	0	1	1	
1247	L	0	1	1	0	0	
1248	J	0	1	0	1	0	
1249	F	0	0	1	1	0	
1250	C	0	0	0	1	1	
1251	N	0	1	1	1	0	
1252	N	0	1	1	1	0	
1253	H	0	1	0	0	0	
1254	D	0	0	1	0	0	
1255	L	0	1	1	0	0	
1256	E	0	0	1	0	1	
1257	T	1	0	1	0	0	
1258	I	0	1	0	0	1	
1259	L	0	1	1	0	0	
1260	L	0	1	1	0	0	
1261	I	0	1	0	0	1	
1262	P	1	0	0	0	0	
1263	K	0	1	0	1	1	
1264	N	0	1	1	1	0	
1265	N	0	1	1	1	0	
1266	J	0	1	0	1	0	
1267	G	0	0	1	1	1	
1268	A	0	0	0	0	1	
1269	X	0	0	0	0	0	
1270	X	0	0	0	0	0	
